oof_prob_CANDIDATE,oof_prob_FALSE POSITIVE,label_text
0.9876863360404968,0.012313648127019405,CANDIDATE
0.048452913761138916,0.9515470862388611,FALSE POSITIVE
0.9955183267593384,0.004481665324419737,CANDIDATE
0.9859728813171387,0.014027144759893417,CANDIDATE
0.9935675263404846,0.006432481110095978,CANDIDATE
0.9909493923187256,0.009050584398210049,CANDIDATE
0.990274965763092,0.009725039824843407,CANDIDATE
0.9940112829208374,0.005988712422549725,CANDIDATE
0.994504451751709,0.005495531018823385,CANDIDATE
0.9945113062858582,0.005488711874932051,CANDIDATE
0.04675191640853882,0.9532480835914612,CANDIDATE
0.9745598435401917,0.025440169498324394,FALSE POSITIVE
0.9967835545539856,0.0032164398580789566,CANDIDATE
0.994844377040863,0.0051556057296693325,CANDIDATE
0.9915570616722107,0.008442939259111881,CANDIDATE
0.9931240677833557,0.006875932216644287,CANDIDATE
0.9974392056465149,0.0025608171708881855,CANDIDATE
0.9925944805145264,0.007405516691505909,CANDIDATE
0.013508260250091553,0.9864917397499084,FALSE POSITIVE
0.9897346496582031,0.010265350341796875,CANDIDATE
0.9938096404075623,0.006190370302647352,CANDIDATE
0.9899080395698547,0.010091934353113174,CANDIDATE
0.016310274600982666,0.9836897253990173,FALSE POSITIVE
0.9925184845924377,0.007481505628675222,CANDIDATE
0.9869102835655212,0.013089724816381931,CANDIDATE
0.9910785555839539,0.008921420201659203,CANDIDATE
0.9906800985336304,0.009319891221821308,CANDIDATE
0.9920133948326111,0.007986596785485744,CANDIDATE
0.05772203207015991,0.9422779679298401,FALSE POSITIVE
0.9903762340545654,0.009623752906918526,CANDIDATE
0.033678412437438965,0.966321587562561,FALSE POSITIVE
0.9058495759963989,0.09415039420127869,CANDIDATE
0.9853516221046448,0.014648402109742165,CANDIDATE
0.9911534786224365,0.008846510201692581,CANDIDATE
0.3739492893218994,0.6260507106781006,CANDIDATE
0.9933276176452637,0.006672365590929985,CANDIDATE
0.9896101355552673,0.010389872826635838,CANDIDATE
0.9937599897384644,0.0062399874441325665,CANDIDATE
0.9904817938804626,0.009518208913505077,CANDIDATE
0.9909189939498901,0.009081011638045311,CANDIDATE
0.04181391000747681,0.9581860899925232,FALSE POSITIVE
0.9852683544158936,0.014731643721461296,CANDIDATE
0.9869714975357056,0.013028519228100777,CANDIDATE
0.9939951300621033,0.0060048592276871204,CANDIDATE
0.810778021812439,0.18922196328639984,CANDIDATE
0.9913402795791626,0.008659690618515015,CANDIDATE
0.9899283051490784,0.010071699507534504,CANDIDATE
0.9814819693565369,0.018518034368753433,CANDIDATE
0.9927655458450317,0.0072344630025327206,CANDIDATE
0.9962355494499207,0.003764462424442172,CANDIDATE
0.7382681369781494,0.2617318630218506,CANDIDATE
0.22385138273239136,0.7761486172676086,FALSE POSITIVE
0.9851073026657104,0.01489270944148302,CANDIDATE
0.990492045879364,0.009507952257990837,CANDIDATE
0.9534597396850586,0.0465402826666832,CANDIDATE
0.9928921461105347,0.007107833866029978,CANDIDATE
0.9898533225059509,0.01014670543372631,CANDIDATE
0.9975612163543701,0.0024388013407588005,CANDIDATE
0.9933937191963196,0.006606261245906353,CANDIDATE
0.9912421107292175,0.008757893927395344,CANDIDATE
0.9886388182640076,0.011361194774508476,CANDIDATE
0.9827605485916138,0.017239456996321678,CANDIDATE
0.9869565963745117,0.013043390586972237,CANDIDATE
0.9848861694335938,0.01511384081095457,CANDIDATE
0.9925423860549927,0.007457604166120291,CANDIDATE
0.9960106015205383,0.003989387769252062,CANDIDATE
0.9968249797821045,0.0031750451307743788,CANDIDATE
0.949712872505188,0.05028710886836052,CANDIDATE
0.9928913712501526,0.007108601275831461,CANDIDATE
0.9949899911880493,0.00500999903306365,CANDIDATE
0.996680736541748,0.003319244598969817,CANDIDATE
0.9945725202560425,0.005427450407296419,CANDIDATE
0.0916338562965393,0.9083661437034607,FALSE POSITIVE
0.9944301843643188,0.005569830071181059,CANDIDATE
0.9945247769355774,0.005475196521729231,CANDIDATE
0.9939670562744141,0.006032961420714855,CANDIDATE
0.9966805577278137,0.0033194355200976133,CANDIDATE
0.9948816299438477,0.00511839659884572,CANDIDATE
0.9914140701293945,0.008585955947637558,CANDIDATE
0.9936730265617371,0.006326979026198387,CANDIDATE
0.9947364330291748,0.005263575352728367,CANDIDATE
0.9858941435813904,0.014105851761996746,CANDIDATE
0.029837071895599365,0.9701629281044006,FALSE POSITIVE
0.9967055916786194,0.003294413210824132,CANDIDATE
0.9782235026359558,0.02177649736404419,CANDIDATE
0.9904623031616211,0.00953768938779831,CANDIDATE
0.0229949951171875,0.9770050048828125,FALSE POSITIVE
0.9655001759529114,0.03449983522295952,CANDIDATE
0.049198806285858154,0.9508011937141418,FALSE POSITIVE
0.8431824445724487,0.15681758522987366,CANDIDATE
0.017751336097717285,0.9822486639022827,FALSE POSITIVE
0.986511766910553,0.013488235883414745,CANDIDATE
0.02719426155090332,0.9728057384490967,FALSE POSITIVE
0.9860020875930786,0.01399793941527605,CANDIDATE
0.01571422815322876,0.9842857718467712,FALSE POSITIVE
0.9953913688659668,0.004608616232872009,CANDIDATE
0.9946092367172241,0.005390766076743603,CANDIDATE
0.9939948320388794,0.0060051605105400085,CANDIDATE
0.9913238286972046,0.008676141500473022,CANDIDATE
0.9868854284286499,0.0131145678460598,CANDIDATE
0.10897958278656006,0.8910204172134399,FALSE POSITIVE
0.9928818345069885,0.0071181487292051315,CANDIDATE
0.9869706630706787,0.013029317371547222,CANDIDATE
0.013882458209991455,0.9861175417900085,FALSE POSITIVE
0.9895185232162476,0.010481497272849083,CANDIDATE
0.020133376121520996,0.979866623878479,FALSE POSITIVE
0.9915658831596375,0.00843409076333046,CANDIDATE
0.9913646578788757,0.008635352365672588,CANDIDATE
0.9940921664237976,0.005907836370170116,CANDIDATE
0.9939321279525757,0.006067877169698477,CANDIDATE
0.9885122179985046,0.011487792246043682,CANDIDATE
0.9846025705337524,0.01539742760360241,CANDIDATE
0.020456373691558838,0.9795436263084412,FALSE POSITIVE
0.9920065999031067,0.007993399165570736,CANDIDATE
0.9916691184043884,0.008330872282385826,CANDIDATE
0.9916374683380127,0.008362501859664917,CANDIDATE
0.9887685775756836,0.011231426149606705,CANDIDATE
0.9964770078659058,0.003523006336763501,CANDIDATE
0.9897651076316833,0.010234893299639225,CANDIDATE
0.9953485131263733,0.004651494789868593,CANDIDATE
0.9919579029083252,0.008042087778449059,CANDIDATE
0.9714490175247192,0.02855098620057106,CANDIDATE
0.9727059602737427,0.027294043451547623,CANDIDATE
0.9953280091285706,0.004672020208090544,CANDIDATE
0.993980348110199,0.0060196234844625,CANDIDATE
0.9959486722946167,0.004051331430673599,CANDIDATE
0.9977683424949646,0.002231674501672387,CANDIDATE
0.5912997126579285,0.40870028734207153,FALSE POSITIVE
0.9862423539161682,0.01375766471028328,CANDIDATE
0.7774178385734558,0.222582146525383,CANDIDATE
0.9884238243103027,0.01157620083540678,CANDIDATE
0.9611124396324158,0.03888755291700363,CANDIDATE
0.9946126937866211,0.005387282930314541,CANDIDATE
0.5836946964263916,0.416305273771286,CANDIDATE
0.9826738238334656,0.01732616126537323,CANDIDATE
0.990098774433136,0.009901205077767372,CANDIDATE
0.03435850143432617,0.9656414985656738,FALSE POSITIVE
0.03972959518432617,0.9602704048156738,FALSE POSITIVE
0.0576058030128479,0.9423941969871521,FALSE POSITIVE
0.0441628098487854,0.9558371901512146,FALSE POSITIVE
0.18943637609481812,0.8105636239051819,FALSE POSITIVE
0.04276907444000244,0.9572309255599976,CANDIDATE
0.4033469557762146,0.5966530442237854,CANDIDATE
0.0034775733947753906,0.9965224266052246,FALSE POSITIVE
0.009427011013031006,0.990572988986969,FALSE POSITIVE
0.13367128372192383,0.8663287162780762,FALSE POSITIVE
0.005938351154327393,0.9940616488456726,FALSE POSITIVE
0.025409996509552002,0.974590003490448,FALSE POSITIVE
0.9955301284790039,0.004469869192689657,CANDIDATE
0.05745035409927368,0.9425496459007263,FALSE POSITIVE
0.04917269945144653,0.9508273005485535,FALSE POSITIVE
0.9950532913208008,0.004946706350892782,CANDIDATE
0.9916843771934509,0.00831564050167799,CANDIDATE
0.013906002044677734,0.9860939979553223,FALSE POSITIVE
0.962432861328125,0.037567123770713806,CANDIDATE
0.02140563726425171,0.9785943627357483,FALSE POSITIVE
0.009207725524902344,0.9907922744750977,FALSE POSITIVE
0.6272385716438293,0.37276142835617065,CANDIDATE
0.9920347929000854,0.007965204305946827,CANDIDATE
0.9950572848320007,0.004942696541547775,CANDIDATE
0.96451336145401,0.0354866161942482,CANDIDATE
0.826674222946167,0.17332574725151062,CANDIDATE
0.033294498920440674,0.9667055010795593,FALSE POSITIVE
0.08044028282165527,0.9195597171783447,CANDIDATE
0.9904255867004395,0.00957441795617342,CANDIDATE
0.9848926663398743,0.015107345767319202,CANDIDATE
0.018555283546447754,0.9814447164535522,FALSE POSITIVE
0.07753479480743408,0.9224652051925659,FALSE POSITIVE
0.01605355739593506,0.9839464426040649,FALSE POSITIVE
0.9934120178222656,0.006588007789105177,CANDIDATE
0.9905089735984802,0.00949100125581026,CANDIDATE
0.991151750087738,0.00884825736284256,CANDIDATE
0.018640637397766113,0.9813593626022339,FALSE POSITIVE
0.8267168402671814,0.1732831448316574,CANDIDATE
0.9930129051208496,0.006987111177295446,CANDIDATE
0.3316965103149414,0.6683034896850586,FALSE POSITIVE
0.9953751564025879,0.004624857567250729,CANDIDATE
0.050170302391052246,0.9498296976089478,FALSE POSITIVE
0.9610660076141357,0.03893396630883217,CANDIDATE
0.02746981382369995,0.9725301861763,FALSE POSITIVE
0.021199524402618408,0.9788004755973816,FALSE POSITIVE
0.005742847919464111,0.9942571520805359,FALSE POSITIVE
0.08030003309249878,0.9196999669075012,FALSE POSITIVE
0.011367976665496826,0.9886320233345032,FALSE POSITIVE
0.41448360681533813,0.5855163931846619,FALSE POSITIVE
0.025394141674041748,0.9746058583259583,FALSE POSITIVE
0.02867203950881958,0.9713279604911804,FALSE POSITIVE
0.0396997332572937,0.9603002667427063,FALSE POSITIVE
0.45144402980804443,0.5485559701919556,FALSE POSITIVE
0.04304075241088867,0.9569592475891113,FALSE POSITIVE
0.07513159513473511,0.9248684048652649,CANDIDATE
0.9960388541221619,0.003961117006838322,CANDIDATE
0.9913341403007507,0.008665885776281357,CANDIDATE
0.9922329187393188,0.007767104543745518,CANDIDATE
0.9902989864349365,0.009701021015644073,CANDIDATE
0.9935078024864197,0.006492168642580509,CANDIDATE
0.9913822412490845,0.008617755025625229,CANDIDATE
0.9913910031318665,0.008609008975327015,CANDIDATE
0.9912645220756531,0.008735481649637222,CANDIDATE
0.019779086112976074,0.9802209138870239,FALSE POSITIVE
0.9960201978683472,0.00397981982678175,CANDIDATE
0.06458216905593872,0.9354178309440613,FALSE POSITIVE
0.032443225383758545,0.9675567746162415,FALSE POSITIVE
0.1016319990158081,0.8983680009841919,FALSE POSITIVE
0.011973261833190918,0.9880267381668091,FALSE POSITIVE
0.025292694568634033,0.974707305431366,FALSE POSITIVE
0.9894872307777405,0.01051277481019497,CANDIDATE
0.36895209550857544,0.6310479044914246,FALSE POSITIVE
0.9715678095817566,0.028432199731469154,CANDIDATE
0.008268654346466064,0.9917313456535339,FALSE POSITIVE
0.9917101860046387,0.00828981027007103,CANDIDATE
0.9908955097198486,0.009104465134441853,CANDIDATE
0.9915658831596375,0.00843409076333046,CANDIDATE
0.15410608053207397,0.845893919467926,FALSE POSITIVE
0.016527652740478516,0.9834723472595215,FALSE POSITIVE
0.08495932817459106,0.9150406718254089,FALSE POSITIVE
0.013778448104858398,0.9862215518951416,FALSE POSITIVE
0.03102201223373413,0.9689779877662659,FALSE POSITIVE
0.991280198097229,0.008719779551029205,CANDIDATE
0.9945023655891418,0.005497655365616083,CANDIDATE
0.9819952249526978,0.018004773184657097,CANDIDATE
0.07833772897720337,0.9216622710227966,FALSE POSITIVE
0.9865797162055969,0.013420290313661098,CANDIDATE
0.993262529373169,0.0067374613136053085,CANDIDATE
0.19883590936660767,0.8011640906333923,CANDIDATE
0.9899940490722656,0.010005921125411987,CANDIDATE
0.9959097504615784,0.004090229049324989,CANDIDATE
0.9888436198234558,0.01115636806935072,CANDIDATE
0.993995189666748,0.006004790775477886,CANDIDATE
0.9931086897850037,0.0068912990391254425,CANDIDATE
0.518334686756134,0.48166531324386597,FALSE POSITIVE
0.02428126335144043,0.9757187366485596,FALSE POSITIVE
0.980940043926239,0.019059963524341583,CANDIDATE
0.894234299659729,0.10576570779085159,FALSE POSITIVE
0.9938380718231201,0.006161944940686226,CANDIDATE
0.9950165152549744,0.004983468446880579,CANDIDATE
0.9925661087036133,0.007433884311467409,CANDIDATE
0.9916107654571533,0.008389211259782314,CANDIDATE
0.06412124633789062,0.9358787536621094,FALSE POSITIVE
0.052582383155822754,0.9474176168441772,FALSE POSITIVE
0.0072318315505981445,0.9927681684494019,FALSE POSITIVE
0.008163630962371826,0.9918363690376282,FALSE POSITIVE
0.01751124858856201,0.982488751411438,FALSE POSITIVE
0.018288373947143555,0.9817116260528564,FALSE POSITIVE
0.9947577714920044,0.005242247134447098,CANDIDATE
0.07454448938369751,0.9254555106163025,FALSE POSITIVE
0.9792984127998352,0.020701587200164795,CANDIDATE
0.9784773588180542,0.021522650495171547,CANDIDATE
0.9903868436813354,0.009613142348825932,CANDIDATE
0.9926937222480774,0.007306305225938559,CANDIDATE
0.2113567590713501,0.7886432409286499,CANDIDATE
0.28206866979599,0.71793133020401,FALSE POSITIVE
0.991353452205658,0.008646544069051743,CANDIDATE
0.9904762506484985,0.009523721411824226,CANDIDATE
0.990775465965271,0.009224558249115944,CANDIDATE
0.9903538823127747,0.009646116755902767,CANDIDATE
0.05819672346115112,0.9418032765388489,FALSE POSITIVE
0.9954996109008789,0.0045004175044596195,CANDIDATE
0.045783817768096924,0.9542161822319031,FALSE POSITIVE
0.016444146633148193,0.9835558533668518,FALSE POSITIVE
0.09313666820526123,0.9068633317947388,FALSE POSITIVE
0.010914385318756104,0.9890856146812439,FALSE POSITIVE
0.9877349138259888,0.012265115976333618,CANDIDATE
0.055990636348724365,0.9440093636512756,FALSE POSITIVE
0.042322635650634766,0.9576773643493652,FALSE POSITIVE
0.9919922351837158,0.008007735945284367,CANDIDATE
0.06551110744476318,0.9344888925552368,FALSE POSITIVE
0.017246365547180176,0.9827536344528198,FALSE POSITIVE
0.004709601402282715,0.9952903985977173,FALSE POSITIVE
0.017373263835906982,0.982626736164093,FALSE POSITIVE
0.9899705052375793,0.01002949383109808,CANDIDATE
0.19210350513458252,0.8078964948654175,CANDIDATE
0.9953195452690125,0.004680438432842493,CANDIDATE
0.987114429473877,0.012885593809187412,CANDIDATE
0.05374330282211304,0.946256697177887,FALSE POSITIVE
0.026179015636444092,0.9738209843635559,FALSE POSITIVE
0.13842028379440308,0.8615797162055969,FALSE POSITIVE
0.10923117399215698,0.890768826007843,FALSE POSITIVE
0.057628631591796875,0.9423713684082031,FALSE POSITIVE
0.9712761640548706,0.028723828494548798,CANDIDATE
0.008674204349517822,0.9913257956504822,FALSE POSITIVE
0.051711320877075195,0.9482886791229248,FALSE POSITIVE
0.9934084415435791,0.006591554265469313,CANDIDATE
0.9915428161621094,0.008457154966890812,CANDIDATE
0.9878546595573425,0.012145334854722023,CANDIDATE
0.9871503710746765,0.012849628925323486,CANDIDATE
0.9953948259353638,0.004605185240507126,CANDIDATE
0.026708662509918213,0.9732913374900818,FALSE POSITIVE
0.03749305009841919,0.9625069499015808,FALSE POSITIVE
0.04149210453033447,0.9585078954696655,FALSE POSITIVE
0.013095080852508545,0.9869049191474915,FALSE POSITIVE
0.9964916110038757,0.0035083710681647062,CANDIDATE
0.997524619102478,0.002475398126989603,CANDIDATE
0.9918553233146667,0.008144699968397617,CANDIDATE
0.10930049419403076,0.8906995058059692,CANDIDATE
0.007022678852081299,0.9929773211479187,FALSE POSITIVE
0.9939412474632263,0.006058765109628439,CANDIDATE
0.9938382506370544,0.006161728873848915,CANDIDATE
0.015989959239959717,0.9840100407600403,FALSE POSITIVE
0.9910715818405151,0.008928426541388035,CANDIDATE
0.9909480810165405,0.00905194878578186,CANDIDATE
0.977811336517334,0.022188635542988777,CANDIDATE
0.9916818141937256,0.008318156935274601,CANDIDATE
0.9901155829429626,0.009884443134069443,CANDIDATE
0.5139758586883545,0.4860241711139679,CANDIDATE
0.018858909606933594,0.9811410903930664,FALSE POSITIVE
0.9871461987495422,0.01285380870103836,CANDIDATE
0.015459716320037842,0.9845402836799622,FALSE POSITIVE
0.07273298501968384,0.9272670149803162,FALSE POSITIVE
0.0143967866897583,0.9856032133102417,FALSE POSITIVE
0.025346815586090088,0.9746531844139099,FALSE POSITIVE
0.9947139620780945,0.005286063067615032,CANDIDATE
0.987453043460846,0.012546934187412262,CANDIDATE
0.9897927045822144,0.010207310318946838,CANDIDATE
0.9860004782676697,0.013999512419104576,CANDIDATE
0.47489482164382935,0.5251051783561707,CANDIDATE
0.9882023334503174,0.011797672137618065,CANDIDATE
0.9908950924873352,0.009104887023568153,CANDIDATE
0.07953864336013794,0.9204613566398621,FALSE POSITIVE
0.05640530586242676,0.9435946941375732,FALSE POSITIVE
0.9906954765319824,0.009304533712565899,CANDIDATE
0.011009693145751953,0.988990306854248,FALSE POSITIVE
0.9908270835876465,0.009172911755740643,CANDIDATE
0.023166239261627197,0.9768337607383728,FALSE POSITIVE
0.973670244216919,0.026329772546887398,CANDIDATE
0.7240139842033386,0.2759860157966614,FALSE POSITIVE
0.3489377498626709,0.6510622501373291,FALSE POSITIVE
0.04019898176193237,0.9598010182380676,FALSE POSITIVE
0.03541988134384155,0.9645801186561584,FALSE POSITIVE
0.48261862993240356,0.5173813700675964,FALSE POSITIVE
0.9967491626739502,0.003250822424888611,CANDIDATE
0.9969547390937805,0.003045277204364538,CANDIDATE
0.00829613208770752,0.9917038679122925,FALSE POSITIVE
0.9817675948143005,0.01823241449892521,CANDIDATE
